userID,articleID,userRegion,userCountry
USER_0067,ARTICLE_0058,SP,BR
USER_0067,ARTICLE_1153,SP,BR
USER_0067,ARTICLE_0221,SP,BR
USER_0067,ARTICLE_0318,SP,BR
USER_0067,ARTICLE_0326,SP,BR
USER_0067,ARTICLE_2723,SP,BR
USER_0067,ARTICLE_2648,SP,BR
USER_0067,ARTICLE_2413,SP,BR
USER_0067,ARTICLE_1380,SP,BR
USER_0067,ARTICLE_0188,SP,BR
USER_0067,ARTICLE_1472,SP,BR
USER_0067,ARTICLE_0859,SP,BR
USER_0067,ARTICLE_2147,SP,BR
USER_0067,ARTICLE_0599,SP,BR
USER_0067,ARTICLE_2213,SP,BR
USER_0067,ARTICLE_2109,SP,BR
USER_0067,ARTICLE_2947,SP,BR
USER_0067,ARTICLE_1906,SP,BR
USER_0067,ARTICLE_0054,SP,BR
USER_0067,ARTICLE_1209,SP,BR
USER_0067,ARTICLE_2419,SP,BR
USER_0067,ARTICLE_2902,SP,BR
USER_0067,ARTICLE_2367,SP,BR
USER_0067,ARTICLE_0743,SP,BR
USER_0067,ARTICLE_0313,SP,BR
USER_0067,ARTICLE_2243,SP,BR
USER_0067,ARTICLE_1981,SP,BR
USER_0067,ARTICLE_0118,SP,BR
USER_0067,ARTICLE_2903,SP,BR
USER_0067,ARTICLE_1004,SP,BR
USER_0067,ARTICLE_2887,SP,BR
USER_0067,ARTICLE_2152,SP,BR
USER_0067,ARTICLE_1145,SP,BR
USER_0067,ARTICLE_1103,SP,BR
USER_0067,ARTICLE_0151,SP,BR
USER_0067,ARTICLE_0378,SP,BR
USER_0067,ARTICLE_2099,SP,BR
USER_0067,ARTICLE_2806,SP,BR
USER_0067,ARTICLE_2637,SP,BR
USER_0067,ARTICLE_1020,SP,BR
USER_0067,ARTICLE_0074,SP,BR
USER_0067,ARTICLE_2423,SP,BR
USER_0067,ARTICLE_3002,SP,BR
USER_0067,ARTICLE_0471,SP,BR
USER_0067,ARTICLE_0654,SP,BR
USER_0067,ARTICLE_1030,SP,BR
USER_0067,ARTICLE_2887,SP,BR
USER_0067,ARTICLE_0664,SP,BR
USER_0067,ARTICLE_0411,SP,BR
USER_0067,ARTICLE_1896,SP,BR
USER_0067,ARTICLE_1868,SP,BR
USER_0067,ARTICLE_2152,SP,BR
USER_0067,ARTICLE_0960,SP,BR
USER_0067,ARTICLE_2886,SP,BR
USER_0067,ARTICLE_2976,SP,BR
USER_0067,ARTICLE_1116,SP,BR
USER_0067,ARTICLE_0862,SP,BR
USER_0067,ARTICLE_2421,SP,BR
USER_0067,ARTICLE_2480,SP,BR
USER_0067,ARTICLE_0221,SP,BR
USER_0067,ARTICLE_2699,SP,BR
USER_0067,ARTICLE_2147,SP,BR
USER_0067,ARTICLE_1521,SP,BR
USER_0067,ARTICLE_0318,SP,BR
USER_0067,ARTICLE_0218,SP,BR
USER_0067,ARTICLE_2188,SP,BR
USER_0067,ARTICLE_1426,SP,BR
USER_0067,ARTICLE_0058,SP,BR
USER_0067,ARTICLE_2868,SP,BR
USER_0067,ARTICLE_2916,SP,BR
USER_0067,ARTICLE_0677,SP,BR
USER_0067,ARTICLE_0333,SP,BR
USER_0067,ARTICLE_1110,SP,BR
USER_0067,ARTICLE_0575,SP,BR
USER_0067,ARTICLE_0017,SP,BR
USER_0067,ARTICLE_1332,SP,BR
USER_0067,ARTICLE_2213,SP,BR
USER_0067,ARTICLE_1655,SP,BR
USER_0067,ARTICLE_1244,SP,BR
USER_0067,ARTICLE_2983,SP,BR
USER_0067,ARTICLE_2152,SP,BR
USER_0067,ARTICLE_0510,SP,BR
USER_0068,ARTICLE_0968,SP,BR
USER_0068,ARTICLE_0968,SP,BR
USER_0068,ARTICLE_0365,SP,BR
USER_0068,ARTICLE_2897,SP,BR
USER_0068,ARTICLE_1300,SP,BR
USER_0068,ARTICLE_0436,SP,BR
USER_0068,ARTICLE_2493,SP,BR
USER_0068,ARTICLE_2889,SP,BR
USER_0069,ARTICLE_0259,Unknown,JP
USER_0069,ARTICLE_0068,Unknown,JP
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_0388,SP,BR
USER_0070,ARTICLE_2642,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_2409,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_1666,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_2524,SP,BR
USER_0070,ARTICLE_0779,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_2690,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_2524,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_0351,SP,BR
USER_0070,ARTICLE_0394,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_0388,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_0388,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_2583,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_2233,SP,BR
USER_0070,ARTICLE_0120,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_1047,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_0874,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_1754,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_2394,SP,BR
USER_0070,ARTICLE_1469,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_2932,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0070,ARTICLE_2129,SP,BR
USER_0070,ARTICLE_2259,SP,BR
USER_0070,ARTICLE_2021,SP,BR
USER_0070,ARTICLE_0251,SP,BR
USER_0071,ARTICLE_0108,SP,BR
USER_0071,ARTICLE_2803,SP,BR
USER_0071,ARTICLE_0637,SP,BR
USER_0071,ARTICLE_1877,SP,BR
USER_0071,ARTICLE_0009,SP,BR
USER_0071,ARTICLE_0442,SP,BR
USER_0071,ARTICLE_2307,SP,BR
USER_0071,ARTICLE_0442,SP,BR
USER_0071,ARTICLE_0442,SP,BR
USER_0071,ARTICLE_1598,SP,BR
USER_0071,ARTICLE_2764,SP,BR
USER_0071,ARTICLE_1570,SP,BR
USER_0071,ARTICLE_0377,SP,BR
USER_0071,ARTICLE_2808,SP,BR
USER_0071,ARTICLE_2219,SP,BR
USER_0071,ARTICLE_1950,SP,BR
USER_0071,ARTICLE_0124,SP,BR
USER_0071,ARTICLE_0018,SP,BR
USER_0071,ARTICLE_2151,SP,BR
USER_0071,ARTICLE_2085,SP,BR
USER_0071,ARTICLE_0442,SP,BR
USER_0071,ARTICLE_0918,SP,BR
USER_0071,ARTICLE_2139,SP,BR
USER_0071,ARTICLE_1910,SP,BR
USER_0071,ARTICLE_1037,SP,BR
USER_0071,ARTICLE_2599,SP,BR
USER_0071,ARTICLE_1585,SP,BR
USER_0071,ARTICLE_2112,SP,BR
USER_0071,ARTICLE_2499,SP,BR
USER_0071,ARTICLE_0319,SP,BR
USER_0071,ARTICLE_1008,SP,BR
USER_0071,ARTICLE_2112,SP,BR
USER_0071,ARTICLE_0377,SP,BR
USER_0071,ARTICLE_2322,SP,BR
USER_0071,ARTICLE_2365,SP,BR
USER_0071,ARTICLE_0442,SP,BR
USER_0071,ARTICLE_1306,SP,BR
USER_0071,ARTICLE_1008,SP,BR
USER_0071,ARTICLE_1438,SP,BR
USER_0071,ARTICLE_0726,SP,BR
USER_0072,ARTICLE_2240,Unknown,KR
USER_0072,ARTICLE_2181,Unknown,KR
USER_0072,ARTICLE_0584,Unknown,KR
USER_0072,ARTICLE_2712,Unknown,KR
USER_0072,ARTICLE_0041,Unknown,KR
USER_0072,ARTICLE_1384,Unknown,KR
USER_0072,ARTICLE_0804,Unknown,KR
USER_0072,ARTICLE_2600,Unknown,KR
USER_0072,ARTICLE_0432,Unknown,KR
USER_0072,ARTICLE_1324,Unknown,JP
USER_0072,ARTICLE_0457,Unknown,KR
USER_0072,ARTICLE_2026,Unknown,KR
USER_0072,ARTICLE_2110,Unknown,KR
USER_0072,ARTICLE_0737,Unknown,KR
USER_0072,ARTICLE_0588,Unknown,KR
USER_0072,ARTICLE_1190,Unknown,JP
USER_0072,ARTICLE_1470,Unknown,KR
USER_0072,ARTICLE_0432,Unknown,KR
USER_0072,ARTICLE_1714,Unknown,KR
USER_0072,ARTICLE_0047,Unknown,KR
USER_0072,ARTICLE_1470,Unknown,KR
USER_0072,ARTICLE_1990,Unknown,KR
USER_0072,ARTICLE_0271,Unknown,KR
USER_0072,ARTICLE_1701,Unknown,KR
USER_0072,ARTICLE_2650,Unknown,KR
USER_0072,ARTICLE_2747,Unknown,KR
USER_0072,ARTICLE_1383,Unknown,KR
USER_0072,ARTICLE_0523,Unknown,KR
USER_0072,ARTICLE_2482,Unknown,KR
USER_0072,ARTICLE_0905,Unknown,KR
USER_0072,ARTICLE_0905,Unknown,JP
USER_0072,ARTICLE_2008,Unknown,KR
USER_0072,ARTICLE_1384,Unknown,KR
USER_0072,ARTICLE_0457,Unknown,KR
USER_0072,ARTICLE_0498,Unknown,KR
USER_0072,ARTICLE_0858,Unknown,KR
USER_0072,ARTICLE_2220,Unknown,KR
USER_0072,ARTICLE_1714,Unknown,KR
USER_0072,ARTICLE_1552,Unknown,KR
USER_0072,ARTICLE_1205,Unknown,JP
USER_0072,ARTICLE_1728,Unknown,KR
USER_0072,ARTICLE_1470,Unknown,KR
USER_0072,ARTICLE_1620,Unknown,KR
USER_0072,ARTICLE_2110,Unknown,KR
USER_0072,ARTICLE_2373,Unknown,KR
USER_0072,ARTICLE_1159,Unknown,KR
USER_0072,ARTICLE_1470,Unknown,KR
USER_0072,ARTICLE_2644,Unknown,KR
USER_0072,ARTICLE_0886,Unknown,KR
USER_0072,ARTICLE_0644,Unknown,KR
USER_0072,ARTICLE_2386,Unknown,KR
USER_0072,ARTICLE_2247,Unknown,KR
USER_0072,ARTICLE_2485,Unknown,KR
USER_0072,ARTICLE_0873,Unknown,JP
USER_0072,ARTICLE_0523,Unknown,KR
USER_0072,ARTICLE_2076,Unknown,CN
USER_0072,ARTICLE_2220,Unknown,KR
USER_0072,ARTICLE_1207,Unknown,KR
USER_0073,ARTICLE_1132,SP,BR
USER_0073,ARTICLE_1568,SP,BR
USER_0073,ARTICLE_0419,SP,BR
USER_0073,ARTICLE_2782,SP,BR
USER_0074,ARTICLE_1541,SP,BR
USER_0075,ARTICLE_1185,SP,BR
USER_0076,ARTICLE_2738,SP,BR
USER_0076,ARTICLE_0599,SP,BR
USER_0076,ARTICLE_2118,SP,BR
USER_0076,ARTICLE_2052,SP,BR
USER_0076,ARTICLE_2311,SP,BR
USER_0076,ARTICLE_2045,SP,BR
USER_0076,ARTICLE_1379,SP,BR
USER_0076,ARTICLE_2848,SP,BR
USER_0076,ARTICLE_0035,SP,BR
USER_0076,ARTICLE_0588,SP,BR
USER_0076,ARTICLE_1871,SP,BR
USER_0076,ARTICLE_0375,SP,BR
USER_0076,ARTICLE_2596,SP,BR
USER_0076,ARTICLE_2876,SP,BR
USER_0077,ARTICLE_1008,SP,BR
USER_0077,ARTICLE_0442,SP,BR
USER_0078,ARTICLE_1397,SP,BR
USER_0078,ARTICLE_2288,SP,BR
USER_0078,ARTICLE_0753,SP,BR
USER_0078,ARTICLE_2079,SP,BR
USER_0078,ARTICLE_0693,SP,BR
USER_0078,ARTICLE_1965,SP,BR
USER_0078,ARTICLE_0753,SP,BR
USER_0079,ARTICLE_1418,SP,BR
USER_0079,ARTICLE_1177,SP,BR
USER_0080,ARTICLE_0110,SP,BR
USER_0080,ARTICLE_0404,SP,BR
USER_0080,ARTICLE_2555,SP,BR
USER_0080,ARTICLE_1198,SP,BR
USER_0080,ARTICLE_1500,SP,BR
USER_0080,ARTICLE_1268,SP,BR
USER_0080,ARTICLE_0338,SP,BR
USER_0080,ARTICLE_1230,SP,BR
USER_0080,ARTICLE_1371,SP,BR
USER_0080,ARTICLE_2979,SP,BR
USER_0080,ARTICLE_0570,SP,BR
USER_0080,ARTICLE_2567,SP,BR
USER_0080,ARTICLE_0411,SP,BR
USER_0080,ARTICLE_0380,SP,BR
USER_0080,ARTICLE_0070,SP,BR
USER_0080,ARTICLE_1112,SP,BR
USER_0080,ARTICLE_0068,SP,BR
USER_0080,ARTICLE_0601,SP,BR
USER_0080,ARTICLE_2365,SP,BR
USER_0080,ARTICLE_1273,SP,BR
USER_0080,ARTICLE_2930,SP,BR
USER_0080,ARTICLE_2959,SP,BR
USER_0080,ARTICLE_0176,SP,BR
USER_0080,ARTICLE_1362,SP,BR
USER_0080,ARTICLE_2597,SP,BR
USER_0080,ARTICLE_2930,SP,BR
USER_0080,ARTICLE_0261,SP,BR
USER_0080,ARTICLE_2555,SP,BR
USER_0080,ARTICLE_0027,SP,BR
USER_0080,ARTICLE_2092,SP,BR
USER_0080,ARTICLE_0426,SP,BR
USER_0080,ARTICLE_1753,SP,BR
USER_0080,ARTICLE_0502,SP,BR
USER_0080,ARTICLE_1468,SP,BR
USER_0080,ARTICLE_0364,SP,BR
USER_0080,ARTICLE_1568,SP,BR
USER_0080,ARTICLE_0068,SP,BR
USER_0080,ARTICLE_2729,SP,BR
USER_0080,ARTICLE_2678,SP,BR
USER_0080,ARTICLE_2275,SP,BR
USER_0080,ARTICLE_0426,SP,BR
USER_0080,ARTICLE_1240,SP,BR
USER_0080,ARTICLE_0364,SP,BR
USER_0080,ARTICLE_2699,SP,BR
USER_0080,ARTICLE_2404,SP,BR
USER_0080,ARTICLE_1270,SP,BR
USER_0080,ARTICLE_2404,SP,BR
USER_0080,ARTICLE_2040,SP,BR
USER_0080,ARTICLE_0163,SP,BR
USER_0080,ARTICLE_2464,SP,BR
USER_0080,ARTICLE_2304,SP,BR
USER_0080,ARTICLE_2079,SP,BR
USER_0080,ARTICLE_2979,SP,BR
USER_0080,ARTICLE_2969,SP,BR
USER_0080,ARTICLE_1076,SP,BR
USER_0080,ARTICLE_0281,SP,BR
USER_0080,ARTICLE_1521,SP,BR
USER_0080,ARTICLE_2868,SP,BR
USER_0080,ARTICLE_1468,SP,BR
USER_0080,ARTICLE_1240,SP,BR
USER_0080,ARTICLE_0209,SP,BR
USER_0080,ARTICLE_2719,SP,BR
USER_0080,ARTICLE_1468,SP,BR
USER_0080,ARTICLE_1468,SP,BR
USER_0080,ARTICLE_2404,SP,BR
USER_0080,ARTICLE_1521,SP,BR
USER_0080,ARTICLE_1521,SP,BR
USER_0080,ARTICLE_2529,SP,BR
USER_0080,ARTICLE_0867,SP,BR
USER_0080,ARTICLE_2311,SP,BR
USER_0080,ARTICLE_2887,SP,BR
USER_0080,ARTICLE_2404,SP,BR
USER_0080,ARTICLE_1198,SP,BR
USER_0080,ARTICLE_0252,SP,BR
USER_0080,ARTICLE_1362,SP,BR
USER_0080,ARTICLE_2073,SP,BR
USER_0080,ARTICLE_2365,SP,BR
USER_0080,ARTICLE_0118,SP,BR
USER_0080,ARTICLE_0601,SP,BR
USER_0080,ARTICLE_1871,SP,BR
USER_0080,ARTICLE_1244,SP,BR
USER_0080,ARTICLE_2543,SP,BR
USER_0080,ARTICLE_1696,SP,BR
USER_0080,ARTICLE_2354,SP,BR
USER_0080,ARTICLE_2464,SP,BR
USER_0080,ARTICLE_0382,SP,BR
USER_0080,ARTICLE_2990,SP,BR
USER_0080,ARTICLE_0696,SP,BR
USER_0080,ARTICLE_1381,SP,BR
USER_0080,ARTICLE_0465,SP,BR
USER_0080,ARTICLE_1521,SP,BR
USER_0080,ARTICLE_2126,SP,BR
USER_0080,ARTICLE_1240,SP,BR
USER_0080,ARTICLE_2092,SP,BR
USER_0080,ARTICLE_2756,SP,BR
USER_0080,ARTICLE_0053,SP,BR
USER_0080,ARTICLE_1096,SP,BR
USER_0080,ARTICLE_0102,SP,BR
USER_0080,ARTICLE_2304,SP,BR
USER_0080,ARTICLE_0209,SP,BR
USER_0080,ARTICLE_2060,SP,BR
USER_0080,ARTICLE_1273,SP,BR
USER_0080,ARTICLE_2930,SP,BR
USER_0080,ARTICLE_1371,SP,BR
USER_0080,ARTICLE_0281,SP,BR
USER_0080,ARTICLE_2464,SP,BR
USER_0080,ARTICLE_2052,SP,BR
USER_0080,ARTICLE_2529,SP,BR
USER_0080,ARTICLE_2856,SP,BR
USER_0080,ARTICLE_2040,SP,BR
USER_0080,ARTICLE_2930,SP,BR
USER_0080,ARTICLE_0137,SP,BR
USER_0080,ARTICLE_1371,SP,BR
USER_0080,ARTICLE_2990,SP,BR
USER_0080,ARTICLE_0163,SP,BR
USER_0080,ARTICLE_2990,SP,BR
USER_0080,ARTICLE_0380,SP,BR
USER_0080,ARTICLE_1991,SP,BR
USER_0080,ARTICLE_2990,SP,BR
USER_0080,ARTICLE_0881,SP,BR
USER_0080,ARTICLE_1240,SP,BR
USER_0080,ARTICLE_1371,SP,BR
USER_0080,ARTICLE_0102,SP,BR
USER_0080,ARTICLE_0411,SP,BR
USER_0080,ARTICLE_0380,SP,BR
USER_0080,ARTICLE_2969,SP,BR
USER_0080,ARTICLE_1871,SP,BR
USER_0080,ARTICLE_2729,SP,BR
USER_0080,ARTICLE_1384,SP,BR
USER_0080,ARTICLE_1468,SP,BR
USER_0080,ARTICLE_2451,SP,BR
USER_0080,ARTICLE_0670,SP,BR
USER_0080,ARTICLE_1533,SP,BR
USER_0080,ARTICLE_2990,SP,BR
USER_0080,ARTICLE_1337,SP,BR
USER_0080,ARTICLE_2456,SP,BR
USER_0080,ARTICLE_2092,SP,BR
USER_0080,ARTICLE_1755,SP,BR
USER_0080,ARTICLE_1270,SP,BR
USER_0080,ARTICLE_2026,SP,BR
USER_0080,ARTICLE_1755,SP,BR
USER_0080,ARTICLE_0112,SP,BR
USER_0080,ARTICLE_0404,SP,BR
USER_0080,ARTICLE_2993,SP,BR
USER_0080,ARTICLE_2304,SP,BR
USER_0080,ARTICLE_1753,SP,BR
USER_0080,ARTICLE_1337,SP,BR
USER_0080,ARTICLE_0102,SP,BR
USER_0080,ARTICLE_1913,SP,BR
USER_0080,ARTICLE_2304,SP,BR
USER_0080,ARTICLE_0488,SP,BR
USER_0080,ARTICLE_0338,SP,BR
USER_0080,ARTICLE_1240,SP,BR
USER_0080,ARTICLE_0404,SP,BR
USER_0080,ARTICLE_2286,SP,BR
USER_0080,ARTICLE_1371,SP,BR
USER_0081,ARTICLE_1967,SP,BR
USER_0081,ARTICLE_0335,SP,BR
USER_0081,ARTICLE_0693,SP,BR
USER_0082,ARTICLE_2968,SP,BR
USER_0082,ARTICLE_2651,SP,BR
USER_0082,ARTICLE_0678,SP,BR
USER_0082,ARTICLE_1762,SP,BR
USER_0082,ARTICLE_0931,SP,BR
USER_0082,ARTICLE_0941,SP,BR
USER_0082,ARTICLE_1439,SP,BR
USER_0082,ARTICLE_1577,SP,BR
USER_0082,ARTICLE_1738,SP,BR
USER_0082,ARTICLE_2430,SP,BR
USER_0082,ARTICLE_0972,SP,BR
USER_0082,ARTICLE_1735,SP,BR
USER_0082,ARTICLE_0746,SP,BR
USER_0082,ARTICLE_1577,SP,BR
USER_0082,ARTICLE_0102,SP,BR
USER_0082,ARTICLE_2782,SP,BR
USER_0082,ARTICLE_0995,SP,BR
USER_0082,ARTICLE_1439,SP,BR
USER_0082,ARTICLE_2288,SP,BR
USER_0082,ARTICLE_1577,SP,BR
USER_0082,ARTICLE_1577,SP,BR
USER_0082,ARTICLE_0821,SP,BR
USER_0082,ARTICLE_0102,SP,BR
USER_0082,ARTICLE_1242,SP,BR
USER_0082,ARTICLE_2820,SP,BR
USER_0082,ARTICLE_2587,SP,BR
USER_0082,ARTICLE_0439,SP,BR
USER_0082,ARTICLE_1547,SP,BR
USER_0083,ARTICLE_0610,SP,BR
USER_0083,ARTICLE_1305,SP,BR
USER_0083,ARTICLE_0436,SP,BR
USER_0083,ARTICLE_2789,SP,BR
USER_0083,ARTICLE_1884,SP,BR
USER_0083,ARTICLE_2337,SP,BR
USER_0083,ARTICLE_2868,SP,BR
USER_0083,ARTICLE_2337,SP,BR
USER_0083,ARTICLE_0436,SP,BR
USER_0083,ARTICLE_1965,SP,BR
USER_0083,ARTICLE_2072,SP,BR
USER_0083,ARTICLE_0436,SP,BR
USER_0084,ARTICLE_1249,SP,BR
USER_0084,ARTICLE_2026,SP,BR
USER_0084,ARTICLE_0249,SP,BR
USER_0084,ARTICLE_1814,SP,BR
USER_0084,ARTICLE_0927,SP,BR
USER_0084,ARTICLE_1474,SP,BR
USER_0084,ARTICLE_2881,SP,BR
USER_0084,ARTICLE_0249,SP,BR
USER_0084,ARTICLE_2868,SP,BR
USER_0084,ARTICLE_0886,SP,BR
USER_0085,ARTICLE_0979,MG,BR
USER_0085,ARTICLE_0273,MG,BR
USER_0085,ARTICLE_0750,MG,BR
USER_0085,ARTICLE_0446,MG,BR
USER_0085,ARTICLE_0979,MG,BR
USER_0085,ARTICLE_0020,MG,BR
USER_0085,ARTICLE_0439,MG,BR
USER_0085,ARTICLE_1141,MG,BR
USER_0085,ARTICLE_3003,MG,BR
USER_0085,ARTICLE_0979,MG,BR
USER_0085,ARTICLE_2197,MG,BR
USER_0085,ARTICLE_2592,MG,BR
USER_0085,ARTICLE_0750,MG,BR
USER_0085,ARTICLE_2737,MG,BR
USER_0085,ARTICLE_0439,MG,BR
USER_0085,ARTICLE_1972,MG,BR
USER_0085,ARTICLE_0752,MG,BR
USER_0085,ARTICLE_3003,MG,BR
USER_0085,ARTICLE_0641,MG,BR
USER_0085,ARTICLE_1028,MG,BR
USER_0085,ARTICLE_2911,MG,BR
USER_0085,ARTICLE_1513,MG,BR
USER_0085,ARTICLE_2737,MG,BR
USER_0085,ARTICLE_0878,MG,BR
USER_0085,ARTICLE_2893,MG,BR
USER_0085,ARTICLE_1972,MG,BR
USER_0085,ARTICLE_2197,MG,BR
USER_0085,ARTICLE_0878,MG,BR
USER_0085,ARTICLE_0445,MG,BR
USER_0085,ARTICLE_0867,MG,BR
USER_0085,ARTICLE_0878,MG,BR
USER_0085,ARTICLE_0033,MG,BR
USER_0085,ARTICLE_2131,MG,BR
USER_0085,ARTICLE_0439,MG,BR
USER_0085,ARTICLE_0750,MG,BR
USER_0086,ARTICLE_0912,SP,BR
USER_0086,ARTICLE_0640,SP,BR
USER_0087,ARTICLE_2311,SP,BR
USER_0087,ARTICLE_0502,SP,BR
USER_0087,ARTICLE_2148,SP,BR
USER_0087,ARTICLE_2446,SP,BR
USER_0087,ARTICLE_1871,SP,BR
USER_0087,ARTICLE_1299,SP,BR
USER_0087,ARTICLE_0294,NJ,US
USER_0087,ARTICLE_0717,SP,BR
USER_0087,ARTICLE_2893,SP,BR
USER_0087,ARTICLE_0854,SP,BR
USER_0087,ARTICLE_2045,SP,BR
USER_0087,ARTICLE_1996,SP,BR
USER_0087,ARTICLE_2726,SP,BR
USER_0087,ARTICLE_3003,SP,BR
USER_0087,ARTICLE_2806,SP,BR
USER_0088,ARTICLE_0300,VA,US
USER_0088,ARTICLE_2998,SP,BR
USER_0088,ARTICLE_0529,VA,US
USER_0088,ARTICLE_2363,SP,BR
USER_0088,ARTICLE_2729,VA,US
USER_0088,ARTICLE_2524,VA,US
USER_0088,ARTICLE_0766,SP,BR
USER_0088,ARTICLE_0202,VA,US
USER_0088,ARTICLE_2406,VA,US
USER_0088,ARTICLE_0920,SP,BR
USER_0088,ARTICLE_0824,VA,US
USER_0088,ARTICLE_2309,SP,BR
USER_0088,ARTICLE_1036,SP,BR
USER_0088,ARTICLE_2777,VA,US
USER_0088,ARTICLE_2259,SP,BR
USER_0088,ARTICLE_1824,SP,BR
USER_0088,ARTICLE_0699,SP,BR
USER_0088,ARTICLE_1877,SP,BR
USER_0088,ARTICLE_2112,SP,BR
USER_0088,ARTICLE_2152,SP,BR
USER_0088,ARTICLE_0585,SP,BR
USER_0088,ARTICLE_0331,SP,BR
USER_0088,ARTICLE_0585,SP,BR
USER_0088,ARTICLE_2729,VA,US
USER_0088,ARTICLE_0331,SP,BR
USER_0088,ARTICLE_0585,SP,BR
USER_0088,ARTICLE_1647,VA,US
USER_0088,ARTICLE_2389,VA,US
USER_0088,ARTICLE_2309,SP,BR
USER_0088,ARTICLE_0331,SP,BR
USER_0088,ARTICLE_0331,SP,BR
USER_0088,ARTICLE_1877,SP,BR
USER_0088,ARTICLE_2729,VA,US
USER_0088,ARTICLE_2729,VA,US
USER_0088,ARTICLE_0754,VA,US
USER_0088,ARTICLE_2729,VA,US
USER_0088,ARTICLE_0565,VA,US
USER_0088,ARTICLE_2663,SP,BR
USER_0088,ARTICLE_0585,SP,BR
USER_0088,ARTICLE_2309,SP,BR
USER_0088,ARTICLE_0300,VA,US
USER_0088,ARTICLE_2729,VA,US
USER_0088,ARTICLE_1244,SP,BR
USER_0088,ARTICLE_2729,VA,US
USER_0088,ARTICLE_1877,SP,BR
USER_0088,ARTICLE_2444,VA,US
USER_0088,ARTICLE_2152,SP,BR
USER_0088,ARTICLE_0695,SP,BR
USER_0088,ARTICLE_2406,VA,US
USER_0088,ARTICLE_1368,SP,BR
USER_0088,ARTICLE_2241,SP,BR
USER_0088,ARTICLE_2729,VA,US
USER_0088,ARTICLE_0920,SP,BR
USER_0088,ARTICLE_2729,VA,US
USER_0088,ARTICLE_0920,SP,BR
USER_0088,ARTICLE_0843,SP,BR
USER_0088,ARTICLE_1738,SP,BR
USER_0088,ARTICLE_0442,VA,US
USER_0089,ARTICLE_0364,SP,BR
USER_0089,ARTICLE_2573,SP,BR
USER_0090,ARTICLE_2164,MG,BR
USER_0090,ARTICLE_2488,MG,BR
USER_0090,ARTICLE_2378,MG,BR
USER_0090,ARTICLE_0284,MG,BR
USER_0091,ARTICLE_2357,Unknown,KR
USER_0091,ARTICLE_1714,Unknown,JP
USER_0091,ARTICLE_2026,Unknown,KR
USER_0091,ARTICLE_1192,Unknown,JP
USER_0092,ARTICLE_0960,SP,BR
USER_0092,ARTICLE_2251,SP,BR
USER_0092,ARTICLE_1481,SP,BR
USER_0092,ARTICLE_0705,SP,BR
USER_0092,ARTICLE_2019,SP,BR
USER_0092,ARTICLE_1257,SP,BR
USER_0092,ARTICLE_2931,SP,BR
USER_0092,ARTICLE_1363,SP,BR
USER_0092,ARTICLE_0179,SP,BR
USER_0092,ARTICLE_2443,SP,BR
USER_0092,ARTICLE_1036,SP,BR
